"Country","ISO3","Specie","Breed/Most common name","Language","Description","Transboundary name","Other name"
"China","CHN","Pig","Huang-Huai-Hai Black - Huai - Zaozhu","chin.","","",""
"China","CHN","Pig","Huang-Huai-Hai Black - Mashen","chin.","","",""
"China","CHN","Pig","Huang-Huai-Hai Black - Shenxian","","","","Shenzhou"
"China","CHN","Pig","Huang-huai-Hai Black - Huai - Wuan Bei","chin.","","",""
"China","CHN","Pig","Huazhong Two-End Black","","","","Huazhongliangtouwu"
"China","CHN","Pig","Huazhong Two-End Black - Shaziling","","","","Shaziling, Sa-Ze-Ling"
"China","CHN","Pig","Huazhong Two-End Black - Tongcheng","","","","Tung-tschen, T'Ung-Ch'Eng"
"China","CHN","Pig","Huazhong Two-end Black - Jianli","Chin","","","Djen-Li, Dsien-Li, Kienli, Chien-Li"
"China","CHN","Pig","Hubei White","","","",""
"China","CHN","Pig","Huchuan Mountain","","","",""
"China","CHN","Pig","Huchuan Mountain - Ebei Black","eng.","","",""
"China","CHN","Pig","Huchuan Mountain - Enshi Black","eng.","","",""
"China","CHN","Pig","Jiangkou Luobo","","","",""
"China","CHN","Pig","Jiangquhai","chin.","","",""
"China","CHN","Pig","Jiaxing black","Chinese","","",""
"China","CHN","Pig","Jihe White Multiple Lines","","","",""
"China","CHN","Pig","Jinfen white","Chinese","","",""
"China","CHN","Pig","Jinhua","","","","Ching-Huai, Djing-Hua, Jinhua two-end-black., Tsinkhua, Two-End-Black-Pig, Black-At-Both-Ends"
"China","CHN","Pig","Junmu I White","","","",""
"China","CHN","Pig","Kemiroff","","","",""
"China","CHN","Pig","Kwangchow Wan","","","","Kuang-Chou Wan"
"China","CHN","Pig","Laiwu","Chinese","","",""
"China","CHN","Pig","Landrace","","","Landrace",""
"China","CHN","Pig","Lantang","chin.","","",""
"China","CHN","Pig","Lanxi Spotted","","","",""
"China","CHN","Pig","Lanyu Small-ear","Chinese","","",""
"China","CHN","Pig","Large Black-White","eng.","","","Cantonese, Dahuabai"
"China","CHN","Pig","Large white","Chinese","","",""
"China","CHN","Pig","Lee-Sung","","","","Taiwan Miniature"
"China","CHN","Pig","Leping","chin.","","","Gan-northeast Spotted pig"
"China","CHN","Pig","Liang Guang Small Spotted","","","","Liang Guang Xiaohua"
"China","CHN","Pig","Liang Guang Small Spotted - Fumian","Chin","","","Fujain"
"China","CHN","Pig","Liang Guang Small Spotted - Gongguan","chin.","","",""
"China","CHN","Pig","Liang Guang Small Spotted - Guangdong Small Ear","eng.","","",""
"China","CHN","Pig","Liang Guang Small Spotted - Guangdong Small Ear - Guixu","chin.","","",""
"China","CHN","Pig","Liang Guang Small Spotted - Guangdong Small Ear - Huangtang","chin.","","",""
"China","CHN","Pig","Liang Guang Small Spotted - Guangdong Small Ear - Tangzhui","chin.","","",""
"China","CHN","Pig","Liang Guang Small Spotted - Guangdong Small Ear - Zhongdong","chin.","","",""
"China","CHN","Pig","Licha Black","","","",""
"China","CHN","Pig","Lijiang","En","","",""
"China","CHN","Pig","Locally adapted","Chinese","","",""
"China","CHN","Pig","Longlin","chin.","","",""
"China","CHN","Pig","Longyou Black","","","",""
"China","CHN","Pig","Luchuan","","","","Luchuan'Chzhu, Lutschuan, Lu-Ch'Uan"
"China","CHN","Pig","Lulai black","Chinese","","",""
"China","CHN","Pig","Luyan white","Chinese","","",""
"China","CHN","Pig","Mashen","Chinese","","",""
"China","CHN","Pig","Mi","Chinese","","",""
"China","CHN","Pig","Mi-nung","chin.","","","Mino, Meinung"
"China","CHN","Pig","Min","Chinese","Also named Large Min, Moderate Min, Small Min, Northeast Min. Distribution: Heilongjiang, Jilin, Liaoning and Hebei provinces","","Northeast China Min Pig, Ming"
"China","CHN","Pig","Min-Damin","chin.; da=large","","",""
"China","CHN","Pig","Minbei Spotted","","","","North Fujian Black and White"
"China","CHN","Pig","Mingguang Small-ear","","","",""
"China","CHN","Pig","Nanchang White","","","",""
"China","CHN","Pig","Nanyang Black","","","","Shigang, Wanxi-bamei"
"China","CHN","Pig","Neijiang","","","","Nai-Djang, Nei-Tszyan"
"China","CHN","Pig","Ningxiang","","","","Ning-Chang, Ninsya, Ninsyan, Ning-Hsiang"
"China","CHN","Pig","North-East China Spotted","eng.","","","Dongbeihua"
"China","CHN","Pig","Panlang","","","",""
"China","CHN","Pig","Pietrain","fr.","","Pietrain",""
"China","CHN","Pig","Pingtan Black","","","",""
"China","CHN","Pig","Pudong White","","","",""
"China","CHN","Pig","Putian","","","","Fujian Black"
"China","CHN","Pig","Qianbei black","Chinese","","",""
"China","CHN","Pig","Qiandong Spotted","","","",""
"China","CHN","Pig","Qianshao Spotted","","","",""
"China","CHN","Pig","Qingping","chin.","","",""
"China","CHN","Pig","Queshan black","Chinese","","",""
"China","CHN","Pig","Rongchang","","","","Bispectacled, Jungchang White, Jungtschang, Zhunchan, Zhungan, Jung-Ch'Ang"
"China","CHN","Pig","Russian Large White","eng.","","Large White","Soviet Large White, Krupnaya Belaya"
"China","CHN","Pig","Saba","","","",""
"China","CHN","Pig","Sanjiang White","","","",""
"China","CHN","Pig","Seghers","Chinese","","",""
"China","CHN","Pig","Shanghai white","Chinese","","",""
"China","CHN","Pig","Shanxi Black","","","",""
"China","CHN","Pig","Shengxian Spotted","","","",""
"China","CHN","Pig","Shennong","","","",""
"China","CHN","Pig","Shenxian","En","","",""
"China","CHN","Pig","Songliao black","Chinese","","",""
"China","CHN","Pig","Suhuai","Chinese","","",""
"China","CHN","Pig","Sujiang","Chinese","","",""
"China","CHN","Pig","Sutai","","","",""
"China","CHN","Pig","Taichung","","","",""
"China","CHN","Pig","Taihu","chin.","","",""
"China","CHN","Pig","Taihu - Erhualian","","","","Lishiqiao, Shawhutou, Jiaoxi"
"China","CHN","Pig","Taihu - Erhualian - Lishiqiao","chin.","","",""
"China","CHN","Pig","Taihu - Fengjing","Chin","","","Fungcheng, Rice-Bran Pig, Fong Djing"
"China","CHN","Pig","Taihu - Hengjing","chin.","","",""
"China","CHN","Pig","Taihu - Jiaxing Black","eng.","","",""
"China","CHN","Pig","Taihu - Meishan","","","Meishan","Mai Schan"
"China","CHN","Pig","Taihu - Mi","chin.","","",""
"China","CHN","Pig","Taihu - Shawutou","chin.","","",""
"China","CHN","Pig","Taiwan","","","",""
"China","CHN","Pig","Taiwan Small Red","eng.","","",""
"China","CHN","Pig","Taiwan Small-ear","eng.","","",""
"China","CHN","Pig","Taoyuan","","","","Chung-li, Lung-Tan-Po, T'Ao-Yuan"
"China","CHN","Pig","Tibetan","eng.","","","Zangzhu"
"China","CHN","Pig","Tibetan - Hezuo","chin.","","",""
"China","CHN","Pig","Tingshuanghsi","","","",""
"China","CHN","Pig","Wai Chow","","","","Lung Kong, Wei-chou"
"China","CHN","Pig","Wannan black","Chinese","","",""
"China","CHN","Pig","Wanzhe Spotted","eng.","","",""
"China","CHN","Pig","Wanzhe Spotted - Wannan Spotted","eng.","","","Lantian Spotted"
"China","CHN","Pig","Wanzhe Spotted-Chunan Spotted","eng.","","",""
"China","CHN","Pig","Wei","chin.","","","Xuancheng Pig, Wannan Black"
"China","CHN","Pig","Wujin - Kele","chin.","","",""
"China","CHN","Pig","Wujin - Liangshan","chin.","","",""
"China","CHN","Pig","Wujin - Zhaotong","English","","",""
"China","CHN","Pig","Wujin - dahe","chin.","","",""
"China","CHN","Pig","Wulian black","Chinese","","",""
"China","CHN","Pig","Wuyi Black","","","",""
"China","CHN","Pig","Wuzhishan","","","","Shan, Laoshu"
"China","CHN","Pig","Wuzhishan - Shanzhu","chin.","","",""
"China","CHN","Pig","Xiang","chin.","","",""
"China","CHN","Pig","Xiangcheng","chin.","","",""
"China","CHN","Pig","Xiangxi Black","","","",""
"China","CHN","Pig","Xianjuhua","","","","Xianju Spotted"
"China","CHN","Pig","Xin Huai","","","","Xin Huai, Xinhuai"
"China","CHN","Pig","Xinjin - Ningan","chin.","","",""
"China","CHN","Pig","Xuanhe","Chinese","","",""
"China","CHN","Pig","Yanan","chin.","","",""
"China","CHN","Pig","Yangxin","chin.","","",""
"China","CHN","Pig","Yantai black","Chinese","","",""
"China","CHN","Pig","Yayang","","","",""
"China","CHN","Pig","Yili White","eng.","","",""
"China","CHN","Pig","Yimeng Black","eng.","","",""
"China","CHN","Pig","Yorkshire","eng.","","Large White",""
"China","CHN","Pig","Yuedong Black","","","","""""hexia tou"""""
"China","CHN","Pig","Yujiang","","","","Yushan Black"
"China","CHN","Pig","Yunan black","Chinese","","",""
"China","CHN","Pig","Zaozhuang heigai","Chinese","","",""
"China","CHN","Pig","Zhejiang Middle large","","","",""
"China","CHN","Pig","Zhejiang middle white","Chinese","","",""
"China","CHN","Pig","shawutou","Chinese","","",""
"China","CHN","Pigeon","American King","eng.","","White King",""
"China","CHN","Pigeon","Carneau","Chinese","","",""
"China","CHN","Pigeon","Shiqi","Chinese","","",""
"China","CHN","Pigeon","Taihu spot","Chinese","","",""
"China","CHN","Pigeon","Tarim","Chinese","","",""
"China","CHN","Pigeon","White King","Chinese","","",""
"China","CHN","Quail","France","","","",""
"China","CHN","Quail","Japanese","","","",""
"China","CHN","Quail","Korean","Chinese","","",""
"China","CHN","Rabbit","Belgian Hare","eng.","","Belgian Hare",""
"China","CHN","Rabbit","Californian","eng.","","California",""
"China","CHN","Rabbit","Chinchilla","","","Chinchilla",""
"China","CHN","Rabbit","Chuanbai rex","Chinese","","",""
"China","CHN","Rabbit","Denmark Long-wool","eng.","","",""
"China","CHN","Rabbit","Flemish Giant","Chinese","","",""
"China","CHN","Rabbit","French Angora","eng.","","",""
"China","CHN","Rabbit","French Lop","eng.","","French Lop",""
"China","CHN","Rabbit","FuJian white","Chinese","","",""
"China","CHN","Rabbit","Fujian Yellow","","","",""
"China","CHN","Rabbit","German Angora","eng.","","Angora German",""
"China","CHN","Rabbit","Hyla","Chinese","","",""
"China","CHN","Rabbit","Hyplus","Chinese","","",""
"China","CHN","Rabbit","Jirong","Chinese","","",""
"China","CHN","Rabbit","Jiuyishan","Chinese","","",""
"China","CHN","Rabbit","Laiwu black","Chinese","","",""
"China","CHN","Rabbit","New Zealand","eng.","","New Zealand",""
